Time[Hrs],MTL-FL-2W_DS[mCD],MTL-FL-2W_US[mCD],MTL-FL-2W_Area[km2],MTL-FL-2W_power[MW],MTL-FL-2W_turbQ[m3/s],MTL-FL-2W_SlQ[m3/s],MTL-FL-2W_Mode[-],energy[MWh],value[Currency]
279.3,-1.5414,-1.91757,23.99,0,3143.15,0,4,44171.1,44171.1
279.358,-1.5057,-1.94524,23.7309,0,3672.59,0,4,44171.1,44171.1
279.417,-1.47,-1.97793,23.4547,0,4244.02,0,4,44171.1,44171.1
279.475,-1.4343,-2.01619,23.1314,0,4862.02,0,4,44171.1,44171.1
279.533,-1.3926,-2.06069,22.7554,0,5582.28,0,4,44171.1,44171.1
279.592,-1.3464,-2.11271,22.3158,0,6402.95,0,4,44171.1,44171.1
279.65,-1.3002,-2.17367,21.8008,0,7298.32,0,4,44171.1,44171.1
279.708,-1.254,-2.24496,21.1984,0,8279.99,0,4,44171.1,44171.1
279.767,-1.19667,-2.32837,20.4936,-13.9804,9204.66,0,4,44170.3,44170.3
279.825,-1.1115,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
279.883,-1.02633,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
279.942,-0.941167,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280,-0.856,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.058,-0.794633,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.117,-0.733267,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.175,-0.6719,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.233,-0.610533,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.292,-0.5455,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.35,-0.479,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.408,-0.4125,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.467,-0.346,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.525,-0.2756,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.583,-0.2,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.642,-0.1244,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.7,-0.0488,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.758,0.0269667,-2.4246,19.6805,0,0,0,2,44170.3,44170.3
280.817,0.103733,-2.4246,19.6805,0,0,0,3,44170.3,44170.3
280.875,0.1805,-2.4246,19.6805,44.8245,-2691.9,0,3,44172.9,44172.9
280.933,0.257267,-2.39605,19.9218,161.61,-9478.55,0,3,44182.3,44182.3
280.992,0.334033,-2.29816,20.7488,282.41,-16733.8,0,3,44198.8,44198.8
281.05,0.4098,-2.13427,22.1337,330.413,-20469.1,0,3,44218.1,44218.1
281.108,0.4854,-1.94677,23.7179,306.807,-20209,0,3,44236,44236
281.167,0.561,-1.7743,25.4929,283.449,-19762.4,0,3,44252.5,44252.5
281.225,0.6366,-1.61662,27.1469,263.839,-19373.3,0,3,44267.9,44267.9
281.283,0.712733,-1.47086,28.6759,247.318,-19036.7,0,3,44282.3,44282.3
281.342,0.789267,-1.33483,30.1027,233.317,-18731.2,0,3,44295.9,44295.9
281.4,0.8658,-1.20701,31.4436,221.317,-18467.7,0,3,44308.8,44308.8
281.458,0.942333,-1.08611,32.7118,210.989,-18239.9,0,3,44321.1,44321.1
281.517,1.01873,-0.97113,33.9178,202.036,-18037.8,0,3,44332.9,44332.9
281.575,1.0948,-0.861132,34.9548,194.226,-17850.1,0,3,44344.3,44344.3
281.633,1.17087,-0.755301,35.8853,187.376,-17685.5,0,3,44355.2,44355.2
281.692,1.24693,-0.653086,36.7841,181.358,-17540.8,0,3,44365.8,44365.8
281.75,1.323,-0.554116,37.6543,176.148,-17405.1,0,3,44376,44376
281.808,1.39183,-0.458123,38.4983,169.971,-17244.2,0,3,44386,44386
281.867,1.46067,-0.365049,39.3167,164.458,-17100.5,0,3,44395.6,44395.6
281.925,1.5295,-0.274625,40.1118,159.548,-16972.6,0,3,44404.9,44404.9
281.983,1.59833,-0.186616,40.8856,155.227,-16859,0,3,44413.9,44413.9
282.042,1.66467,-0.100815,41.64,150.853,-16743.6,0,3,44422.7,44422.7
282.1,1.73,-0.017113,42.376,146.725,-16634.7,0,3,44431.3,44431.3
282.158,1.79533,0.0646295,43.0947,143.038,-16537.5,0,3,44439.6,44439.6
282.217,1.86067,0.144714,43.6352,139.723,-16450.1,0,3,44447.8,44447.8
282.275,1.924,0.223414,44.1547,136.27,-16359,0,3,44455.7,44455.7
282.333,1.98467,0.30077,44.6654,132.565,-16253.8,0,3,44463.5,44463.5
282.392,2.04533,0.376763,45.1671,129.164,-16156.9,0,3,44471,44471
282.45,2.106,0.451475,45.6603,126.047,-16068.1,0,3,44478.3,44478.3
282.508,2.16553,0.524984,46.1456,122.946,-15979.8,0,3,44485.5,44485.5
282.567,2.21827,0.597331,46.6232,118.593,-15855.8,0,3,44492.4,44492.4
282.625,2.271,0.668391,47.0923,114.527,-15739.9,0,3,44499.1,44499.1
282.683,2.32373,0.738238,47.5534,110.77,-15626,0,3,44505.6,44505.6
282.742,2.37647,0.806917,48.0068,107.277,-15519,0,3,44511.8,44511.8
282.8,2.4222,0.874489,48.4529,102.493,-15372.3,0,3,44517.8,44517.8
282.858,2.46677,0.940814,48.8907,97.7266,-15226.1,0,3,44523.5,44523.5
282.917,2.51133,1.00593,49.3206,93.2254,-15088.1,0,3,44528.9,44528.9
282.975,2.5559,1.0699,49.7429,89.0165,-14952.3,0,3,44534.1,44534.1
283.033,2.59607,1.13278,50.1327,84.1086,-14790.8,0,3,44539,44539
283.092,2.63293,1.1945,50.5153,78.7375,-14614.1,0,3,44543.6,44543.6
283.15,2.6698,1.25503,50.8905,73.6243,-14445.8,0,3,44547.9,44547.9
283.208,2.70667,1.31442,51.2587,68.7791,-14285.6,0,3,44551.9,44551.9
283.267,2.741,1.37274,51.6202,63.6675,-14115,0,3,44555.7,44555.7
283.325,2.769,1.42997,51.9749,57.4396,-13907.2,0,3,44559,44559
283.383,2.797,1.48597,52.322,51.4721,-13708.1,0,3,44562,44562
283.442,2.825,1.54081,52.662,45.8006,-13504.7,0,3,44564.7,44564.7
283.5,2.853,1.5945,52.9947,40.4057,-13301.8,0,3,44567,44567
283.558,2.8733,1.64704,53.3205,33.6317,-13047,0,3,44569,44569
283.617,2.8936,1.69828,53.638,27.1487,-12800.7,0,3,44570.6,44570.6
283.675,2.9139,1.74825,53.9478,21.0073,-12554.5,0,3,44571.8,44571.8
283.733,2.9342,1.79698,54.2499,15.1223,-12318.6,0,3,44572.7,44572.7
283.792,2.94933,1.84454,54.5447,8.41167,-12049.7,0,3,44573.2,44573.2
283.85,2.9624,1.89081,54.8315,5.31155,-11763,0,3,44573.5,44573.5
283.908,2.97547,1.93575,55.11,2.947,-11486,0,3,44573.7,44573.7
283.967,2.98853,1.97941,55.3807,0.67715,-11220.1,0,3,44573.7,44573.7
284.025,2.9984,2.02185,55.6438,0,-10999.4,-0,1,44573.7,44573.7
284.083,3.004,2.06327,55.9005,0,-10795.8,-33364.6,1,44573.7,44573.7
284.142,3.0096,2.22796,56.7205,0,-9840.73,-106028,1,44573.7,44573.7
284.2,3.0152,2.64924,58.796,0,-6733.51,-128640,1,44573.7,44573.7
284.258,3.0189,3.0189,60.6173,0,0,0,4,44573.7,44573.7
284.317,3.0112,3.0189,60.6173,0,-8.26275,0,4,44573.7,44573.7
284.375,3.0035,3.01893,60.6174,0,-57.7197,0,4,44573.7,44573.7
284.433,2.9958,3.01913,60.6184,0,-154.748,0,4,44573.7,44573.7
284.492,2.9881,3.01966,60.6211,0,-260.859,0,4,44573.7,44573.7
284.55,2.9738,3.02057,60.6255,0,-390.775,0,4,44573.7,44573.7
284.608,2.9584,3.02192,60.6322,0,-530.76,0,4,44573.7,44573.7
284.667,2.943,3.02376,60.6412,0,-674.794,0,4,44573.7,44573.7
284.725,2.9276,3.0261,60.6528,0,-822.993,0,4,44573.7,44573.7
284.783,2.90833,3.02895,60.6668,0,-1007.78,0,4,44573.7,44573.7
284.842,2.88617,3.03243,60.684,0,-1222.14,0,4,44573.7,44573.7
284.9,2.864,3.03666,60.7048,0,-1442.69,0,4,44573.7,44573.7
284.958,2.84183,3.04165,60.7294,0,-1669.6,0,4,44573.7,44573.7
285.017,2.816,3.04742,60.7578,0,-1933.68,0,4,44573.7,44573.7
285.075,2.781,3.05411,60.7907,0,-2281.95,0,4,44573.7,44573.7
285.133,2.746,3.06199,60.8296,0,-2640.24,0,4,44573.7,44573.7
285.192,2.711,3.0711,60.8744,0,-3008.82,0,4,44573.7,44573.7
285.25,2.676,3.08147,60.9246,0,-3387.95,0,4,44573.7,44573.7
285.308,2.63563,3.09315,60.9812,0,-3822.77,0,4,44573.7,44573.7
285.367,2.59527,3.1063,61.0449,0,-4269.99,0,4,44573.7,44573.7
285.425,2.5549,3.12098,61.1161,0,-4729.94,0,4,44573.7,44573.7
285.483,2.51453,3.13723,61.1948,0,-5202.94,0,4,44573.7,44573.7
285.542,2.46617,3.15507,61.2812,0,-5756.15,0,4,44573.7,44573.7
285.6,2.4146,3.17478,61.3767,0,-6351.71,0,4,44573.7,44573.7
285.658,2.36303,3.19649,61.4819,0,-6964.01,0,4,44573.7,44573.7
285.717,2.31147,3.22026,61.597,0,-7593.44,0,4,44573.7,44573.7
285.775,2.257,3.24612,61.7223,0,-8264.62,0,4,44573.7,44573.7
285.833,2.19867,3.27421,61.8584,-5.60441,-8847.96,0,4,44573.4,44573.4
285.892,2.14033,3.30421,62.0038,-20.6395,-9404.85,0,4,44572.2,44572.2
285.95,2.082,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.008,2.0233,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.067,1.9624,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.125,1.9015,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.183,1.8406,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.242,1.7797,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.3,1.7158,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.358,1.6514,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.417,1.587,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.475,1.5226,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.533,1.45793,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.592,1.39307,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.65,1.3282,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.708,1.26333,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.767,1.1972,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.825,1.1279,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.883,1.0586,3.33602,62.1579,0,0,0,2,44572.2,44572.2
286.942,0.9893,3.33602,62.1579,0,0,0,2,44572.2,44572.2
287,0.92,3.33602,62.1579,0,0,0,2,44572.2,44572.2
287.058,0.857,3.33602,62.1579,0,0,0,2,44572.2,44572.2
287.117,0.794,3.33602,62.1579,0,0,0,3,44572.2,44572.2
287.175,0.731,3.33602,62.1579,44.8221,2691.85,0,3,44574.8,44574.8
287.233,0.668,3.32692,62.1138,162.231,9489.46,0,3,44584.3,44584.3
287.292,0.606167,3.2948,61.9582,293.49,16928.5,0,3,44601.4,44601.4
287.35,0.5448,3.23729,61.6796,366.59,21107.1,0,3,44622.8,44622.8
287.408,0.483433,3.16523,61.3304,367.993,21293.7,0,3,44644.2,44644.2
287.467,0.422067,3.0921,60.9762,365.086,21242.6,0,3,44665.5,44665.5
287.525,0.3607,3.01873,60.6165,362.116,21190.4,0,3,44686.6,44686.6
287.583,0.299333,2.9451,60.2537,359.083,21137.1,0,3,44707.6,44707.6
287.642,0.237967,2.8712,59.8896,355.985,21082.7,0,3,44728.4,44728.4
287.7,0.1766,2.79705,59.5243,352.823,21027.2,0,3,44748.9,44748.9
287.758,0.115167,2.72264,59.1577,349.613,20970.8,0,3,44769.3,44769.3
287.817,0.0533333,2.64797,58.7898,346.45,20914.9,0,3,44789.5,44789.5
287.875,-0.0085,2.57302,58.4205,343.238,20858,0,3,44809.6,44809.6
287.933,-0.0703333,2.49781,58.05,339.96,20799.8,0,3,44829.4,44829.4
287.992,-0.132167,2.42232,57.6781,336.615,20740.5,0,3,44849,44849
288.05,-0.1918,2.34656,57.3048,332.665,20670.4,0,3,44868.4,44868.4
288.108,-0.251067,2.27056,56.9304,328.566,20597.7,0,3,44887.6,44887.6
288.167,-0.310333,2.19433,56.5548,324.41,20524,0,3,44906.5,44906.5
288.225,-0.3696,2.11787,56.1781,320.226,20449.2,0,3,44925.2,44925.2
288.283,-0.427933,2.04114,55.7634,315.762,20369.3,0,3,44943.6,44943.6
288.342,-0.485567,1.9641,55.2858,311.053,20285,0,3,44961.8,44961.8
288.4,-0.5432,1.88672,54.8061,306.259,20199.1,0,3,44979.6,44979.6
288.458,-0.600833,1.80898,54.3243,301.38,20111.8,0,3,44997.2,44997.2
288.517,-0.658,1.73088,53.8402,296.327,20016.4,0,3,45014.5,45014.5
288.575,-0.714,1.65246,53.354,290.938,19910.1,0,3,45031.5,45031.5
288.633,-0.77,1.57373,52.866,285.476,19802.4,0,3,45048.1,45048.1
288.692,-0.826,1.49471,52.3762,279.943,19693.2,0,3,45064.5,45064.5
288.75,-0.882,1.41537,51.8844,274.342,19582.6,0,3,45080.5,45080.5
288.808,-0.9345,1.33573,51.3908,267.887,19454,0,3,45096.1,45096.1
288.867,-0.987,1.25585,50.8956,261.374,19324.2,0,3,45111.3,45111.3
288.925,-1.0395,1.17573,50.399,254.803,19193.2,0,3,45126.2,45126.2
288.983,-1.092,1.09536,49.9008,248.206,19056.1,0,3,45140.7,45140.7
289.042,-1.14183,1.01474,49.3788,240.961,18898,0,3,45154.7,45154.7
289.1,-1.1906,0.933937,48.8453,233.421,18733.4,0,3,45168.4,45168.4
289.158,-1.23937,0.852954,48.3107,225.859,18568,0,3,45181.5,45181.5
289.217,-1.28813,0.771791,47.7749,218.318,18401.6,0,3,45194.3,45194.3
289.275,-1.3348,0.690448,47.2379,210.246,18223.5,0,3,45206.5,45206.5
289.333,-1.37867,0.60897,46.7,201.524,18025.4,0,3,45218.3,45218.3
289.392,-1.42253,0.527444,46.1618,192.856,17817.2,0,3,45229.5,45229.5
289.45,-1.4664,0.445914,45.6236,184.187,17608.8,0,3,45240.3,45240.3
289.508,-1.5091,0.364382,45.0853,175.322,17383.6,0,3,45250.5,45250.5
289.567,-1.5448,0.282926,44.5476,164.915,17112.5,0,3,45260.1,45260.1
289.625,-1.5805,0.201769,44.0118,154.625,16843.1,0,3,45269.1,45269.1
289.683,-1.6162,0.120913,43.4781,144.478,16575.5,0,3,45277.6,45277.6
289.742,-1.6519,0.0402993,42.8808,134.407,16306.2,0,3,45285.4,45285.4
289.8,-1.6816,-0.040222,42.1728,123.13,15985,0,3,45292.6,45292.6
289.858,-1.7103,-0.120491,41.467,111.715,15655,0,3,45299.1,45299.1
289.917,-1.739,-0.20045,40.764,100.486,15310.8,0,3,45305,45305
289.975,-1.7677,-0.280008,40.0644,89.3818,14964.3,0,3,45310.2,45310.2
290.033,-1.794,-0.359131,39.3687,77.9667,14588.7,0,3,45314.7,45314.7
290.092,-1.8185,-0.437638,38.6784,66.3533,14204.6,0,3,45318.6,45318.6
290.15,-1.843,-0.515449,37.9943,54.993,13825.5,0,3,45321.8,45321.8
290.208,-1.8675,-0.592553,37.3163,43.8595,13431.7,0,3,45324.4,45324.4
290.267,-1.88987,-0.668826,36.6457,32.5363,13005.8,0,3,45326.3,45326.3
290.325,-1.9069,-0.744035,35.9844,20.4307,12531.4,0,3,45327.5,45327.5
290.383,-1.92393,-0.817832,35.3355,8.68212,12060.5,0,3,45328,45328
290.442,-1.94097,-0.890159,34.6995,3.76959,11582.3,0,3,45328.2,45328.2
290.5,-1.958,-0.960943,34.0247,0,11114.3,0,1,45328.2,45328.2
290.558,-1.9636,-1.03028,33.2973,0,10753.2,33232.9,1,45328.2,45328.2
290.617,-1.9692,-1.32101,30.2477,0,8961.39,96553.7,1,45328.2,45328.2
290.675,-1.9748,-1.9748,23.4811,0,0,0,4,45328.2,45328.2
290.733,-1.9804,-1.9748,23.4811,0,6.00927,0,4,45328.2,45328.2
290.792,-1.98,-1.97485,23.4807,0,19.2526,0,4,45328.2,45328.2
290.85,-1.9772,-1.97503,23.4792,0,14.4215,0,4,45328.2,45328.2
290.908,-1.9744,-1.9744,23.4845,0,0,0,4,45328.2,45328.2
290.967,-1.9716,-1.9744,23.4845,0,23.3956,0,4,45328.2,45328.2
291.025,-1.9636,-1.97461,23.4827,0,91.988,0,4,45328.2,45328.2
291.083,-1.94867,-1.97543,23.4758,0,223.639,0,4,45328.2,45328.2
291.142,-1.93373,-1.97743,23.4589,0,365.137,0,4,45328.2,45328.2
291.2,-1.9188,-1.9807,23.4312,0,517.24,0,4,45328.2,45328.2
291.258,-1.9028,-1.98534,23.392,0,689.696,0,4,45328.2,45328.2
291.317,-1.8804,-1.99154,23.3397,0,928.653,0,4,45328.2,45328.2
291.375,-1.858,-1.99991,23.269,0,1185.74,0,4,45328.2,45328.2
291.433,-1.8356,-2.01063,23.1784,0,1462.49,0,4,45328.2,45328.2
291.492,-1.8132,-2.02391,23.0661,0,1760.64,0,4,45328.2,45328.2
291.55,-1.7818,-2.03999,22.9303,0,2157.33,0,4,45328.2,45328.2
291.608,-1.7489,-2.05982,22.7627,0,2597.92,0,4,45328.2,45328.2
291.667,-1.716,-2.0839,22.5593,0,3073.98,0,4,45328.2,45328.2
291.725,-1.6831,-2.11267,22.3162,0,3589.26,0,4,45328.2,45328.2
291.783,-1.64353,-2.14666,22.029,0,4203.91,0,4,45328.2,45328.2
291.842,-1.59897,-2.18705,21.6877,0,4913.75,0,4,45328.2,45328.2
291.9,-1.5544,-2.23508,21.2819,0,5687.44,0,4,45328.2,45328.2
291.958,-1.50983,-2.29184,20.8023,0,6534.09,0,4,45328.2,45328.2
292.017,-1.46253,-2.35871,20.2373,0,7488.04,0,4,45328.2,45328.2
292.075,-1.4084,-2.43771,19.5697,-2.17488,8546.64,0,4,45328.1,45328.1
292.133,-1.35427,-2.53132,18.7788,-23.3669,9486.84,0,4,45326.7,45326.7
292.192,-1.30013,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.25,-1.246,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.308,-1.1809,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.367,-1.1158,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.425,-1.0507,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.483,-0.9856,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.542,-0.9145,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.6,-0.841,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.658,-0.7675,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.717,-0.694,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.775,-0.6183,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.833,-0.539667,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.892,-0.461033,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
292.95,-0.3824,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
293.008,-0.302867,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
293.067,-0.217933,-2.64007,17.8599,0,0,0,2,45326.7,45326.7
293.125,-0.133,-2.64007,17.8599,0,0,0,3,45326.7,45326.7
293.183,-0.0480667,-2.64007,17.8599,44.411,-2684.59,0,3,45329.3,45329.3
293.242,0.0368667,-2.60874,18.1246,160.756,-9463.54,0,3,45338.7,45338.7
293.3,0.1258,-2.50175,19.0286,281.498,-16717.8,0,3,45355.1,45355.1
293.358,0.2154,-2.32425,20.5284,329.343,-20450.1,0,3,45374.3,45374.3
293.417,0.305,-2.12336,22.2259,305.881,-20192.4,0,3,45392.1,45392.1
293.475,0.3946,-1.93903,23.7834,283.049,-19754.5,0,3,45408.7,45408.7
293.533,0.481933,-1.77078,25.5298,263.719,-19370.9,0,3,45424,45424
293.592,0.567567,-1.61634,27.1498,247.393,-19038.3,0,3,45438.5,45438.5
293.65,0.6532,-1.47305,28.6529,233.824,-18742.2,0,3,45452.1,45452.1
293.708,0.738833,-1.33898,30.0592,222.481,-18493.4,0,3,45465.1,45465.1
293.767,0.825133,-1.21257,31.3852,213.145,-18287.4,0,3,45477.5,45477.5
293.825,0.9131,-1.09261,32.6435,205.698,-18123.1,0,3,45489.5,45489.5
293.883,1.00107,-0.978125,33.8444,199.58,-17978.7,0,3,45501.2,45501.2
293.942,1.08903,-0.86827,34.892,194.542,-17857.7,0,3,45512.5,45512.5
294,1.177,-0.76221,35.8246,190.378,-17757.6,0,3,45523.6,45523.6
294.058,1.2575,-0.659413,36.7284,185.246,-17634.3,0,3,45534.4,45534.4
294.117,1.338,-0.559775,37.6045,180.847,-17527.6,0,3,45545,45545
294.175,1.4185,-0.462989,38.4555,177.143,-17431,0,3,45555.3,45555.3
294.233,1.499,-0.368814,39.2836,174.033,-17350,0,3,45565.5,45565.5
294.292,1.57667,-0.277009,40.0908,170.817,-17266.2,0,3,45575.4,45575.4
294.35,1.6532,-0.187446,40.8783,167.854,-17189,0,3,45585.2,45585.2
294.408,1.72973,-0.0999656,41.6475,165.364,-17124.1,0,3,45594.9,45594.9
294.467,1.80627,-0.0143932,42.3999,163.308,-17070.6,0,3,45604.4,45604.4
294.525,1.8811,0.0694262,43.1369,161.264,-17017.3,0,3,45613.8,45613.8
294.583,1.95367,0.151751,43.6816,159.045,-16959.5,0,3,45623.1,45623.1
294.642,2.02623,0.232787,44.2166,157.137,-16909.3,0,3,45632.2,45632.2
294.7,2.0988,0.31262,44.7436,155.504,-16866.3,0,3,45641.3,45641.3
294.758,2.17037,0.391323,45.2632,153.9,-16824,0,3,45650.3,45650.3
294.817,2.23593,0.468939,45.7756,151.193,-16752.6,0,3,45659.1,45659.1
294.875,2.3015,0.545372,46.2802,148.751,-16688.2,0,3,45667.8,45667.8
294.933,2.36707,0.620691,46.7774,146.559,-16630.4,0,3,45676.3,45676.3
294.992,2.43263,0.694961,47.2677,144.604,-16578.8,0,3,45684.8,45684.8
295.05,2.49,0.768242,47.7515,141.028,-16484.5,0,3,45693,45693
295.108,2.546,0.840377,48.2277,137.402,-16388.9,0,3,45701,45701
295.167,2.602,0.911395,48.6965,134.053,-16296.2,0,3,45708.8,45708.8
295.225,2.658,0.981339,49.1583,130.959,-16208,0,3,45716.5,45716.5
295.283,2.70707,1.05026,49.6133,126.553,-16082.5,0,3,45723.8,45723.8
295.342,2.75093,1.11804,50.0414,121.247,-15931.4,0,3,45730.9,45730.9
295.4,2.7948,1.18462,50.4541,116.206,-15787.8,0,3,45737.7,45737.7
295.458,2.83867,1.25007,50.8598,111.449,-15646.9,0,3,45744.2,45744.2
295.517,2.8806,1.31442,51.2587,106.538,-15496.3,0,3,45750.4,45750.4
295.575,2.9177,1.37767,51.6507,100.811,-15320.7,0,3,45756.3,45756.3
295.633,2.9548,1.43973,52.0354,95.3431,-15153.1,0,3,45761.9,45761.9
295.692,2.9919,1.50066,52.4131,90.1483,-14989.6,0,3,45767.1,45767.1
295.75,3.029,1.56051,52.7841,85.2329,-14827.8,0,3,45772.1,45772.1
295.808,3.05933,1.6193,53.1485,79.0837,-14625.5,0,3,45776.7,45776.7
295.867,3.08967,1.67689,53.5055,73.1926,-14431.6,0,3,45781,45781
295.925,3.12,1.73335,53.8554,67.5873,-14245.8,0,3,45784.9,45784.9
295.983,3.15033,1.78872,54.1987,62.2515,-14067.8,0,3,45788.5,45788.5
296.042,3.17483,1.84306,54.5355,55.8931,-13855.6,0,3,45791.8,45791.8
296.1,3.197,1.89625,54.8652,49.2815,-13635,0,3,45794.7,45794.7
296.158,3.21917,1.94829,55.1878,43.0051,-13399.5,0,3,45797.2,45797.2
296.217,3.24133,1.99913,55.5029,36.9816,-13173,0,3,45799.3,45799.3
296.275,3.2607,2.04883,55.811,30.6093,-12933.3,0,3,45801.1,45801.1
296.333,3.27633,2.09738,56.0771,23.7602,-12664.9,0,3,45802.5,45802.5
296.392,3.29197,2.14471,56.3103,17.2,-12401.9,0,3,45803.5,45803.5
296.45,3.3076,2.19087,56.5377,10.8822,-12148.7,0,3,45804.2,45804.2
296.508,3.32093,2.2359,56.7596,6.30852,-11879.8,0,3,45804.5,45804.5
296.567,3.32047,2.27977,56.9758,3.01912,-11494.4,0,3,45804.7,45804.7
296.625,3.32,2.32206,57.1841,0,-11119.2,-0,1,45804.7,45804.7
296.683,3.31953,2.36282,57.3849,0,-10887.1,-33646.7,1,45804.7,45804.7
296.742,3.31907,2.52467,58.1823,0,-9920.68,-106889,1,45804.7,45804.7
296.8,3.309,2.93901,60.2237,0,-6770.45,-129345,1,45804.7,45804.7
296.858,3.29733,3.29733,61.9705,0,0,0,4,45804.7,45804.7
296.917,3.28567,3.29733,61.9705,0,-12.5193,0,4,45804.7,45804.7
296.975,3.274,3.29738,61.9707,0,-87.4506,0,4,45804.7,45804.7
297.033,3.26007,3.29767,61.9721,0,-249.452,0,4,45804.7,45804.7
297.092,3.24443,3.29852,61.9762,0,-446.965,0,4,45804.7,45804.7
297.15,3.2288,3.30003,61.9836,0,-595.181,0,4,45804.7,45804.7
297.208,3.21317,3.30205,61.9933,0,-742.654,0,4,45804.7,45804.7
297.267,3.1936,3.30456,62.0055,0,-927.162,0,4,45804.7,45804.7
297.325,3.1642,3.3077,62.0207,0,-1199.05,0,4,45804.7,45804.7
297.383,3.1348,3.31176,62.0404,0,-1478.62,0,4,45804.7,45804.7
297.442,3.1054,3.31677,62.0646,0,-1766.09,0,4,45804.7,45804.7
297.5,3.076,3.32274,62.0936,0,-2061.66,0,4,45804.7,45804.7
297.558,3.04077,3.32971,62.1274,0,-2414.29,0,4,45804.7,45804.7
297.617,3.00553,3.33787,62.1669,0,-2776.85,0,4,45804.7,45804.7
297.675,2.9703,3.34725,62.2123,0,-3149.6,0,4,45804.7,45804.7
297.733,2.93507,3.35787,62.2638,0,-3532.79,0,4,45804.7,45804.7
297.792,2.8935,3.36978,62.3215,0,-3979.61,0,4,45804.7,45804.7
297.85,2.8494,3.38319,62.3864,0,-4460.08,0,4,45804.7,45804.7
297.908,2.8053,3.39819,62.4591,0,-4953.93,0,4,45804.7,45804.7
297.967,2.7612,3.41484,62.5398,0,-5461.49,0,4,45804.7,45804.7
298.025,2.713,3.43316,62.6286,0,-6017.35,0,4,45804.7,45804.7
298.083,2.65933,3.45332,62.7262,0,-6634.22,0,4,45804.7,45804.7
298.142,2.60567,3.47551,62.8338,0,-7268.06,0,4,45804.7,45804.7
298.2,2.552,3.49978,62.9513,0,-7919.25,0,4,45804.7,45804.7
298.258,2.49707,3.52617,63.0792,-2.15953,-8545.29,0,4,45804.6,45804.6
298.317,2.43453,3.55459,63.2169,-11.5707,-9132.21,0,4,45803.9,45803.9
298.375,2.372,3.58489,63.3637,-30.8246,-9706.03,0,4,45802.1,45802.1
298.433,2.30947,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.492,2.24693,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.55,2.1846,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.608,2.1223,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.667,2.06,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.725,1.9977,3.61702,63.5194,0,0,0,2,45802.1,45802.1
298.783,1.92967,3.61702,63.5194,0,0,0,2,45802.1,45802.1
