Time[Hrs],MTL-FX-EB_DS[mCD],MTL-FX-EB_US[mCD],MTL-FX-EB_Area[km2],MTL-FX-EB_power[MW],MTL-FX-EB_turbQ[m3/s],MTL-FX-EB_SlQ[m3/s],MTL-FX-EB_Mode[-],energy[MWh],value[Currency]
202.008,-1.87463,0.850477,48.2944,378.76,21482,0,3,11899.9,11899.9
202.067,-1.90007,0.756462,47.6737,361.745,21183.9,0,3,11921,11921
202.125,-1.9255,0.662538,47.0537,344.834,20886.3,0,3,11941.2,11941.2
202.183,-1.95093,0.568705,46.4342,328.078,20589,0,3,11960.3,11960.3
202.242,-1.97637,0.474966,45.8154,311.456,20292.2,0,3,11978.5,11978.5
202.3,-1.9968,0.381322,45.1972,293.741,19965.4,0,3,11995.6,11995.6
202.358,-2.0164,0.28792,44.5806,276.005,19615.5,0,3,12011.7,12011.7
202.417,-2.036,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.475,-2.0556,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.533,-2.0732,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.592,-2.0893,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.65,-2.1054,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.708,-2.1215,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.767,-2.1344,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.825,-2.1393,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.883,-2.1442,0.194878,43.9663,0,0,0,2,12011.7,12011.7
202.942,-2.1491,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203,-2.154,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.058,-2.14793,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.117,-2.14187,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.175,-2.1358,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.233,-2.12973,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.292,-2.11233,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.35,-2.0904,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.408,-2.06847,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.467,-2.04653,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.525,-2.0206,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.583,-1.98933,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.642,-1.95807,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.7,-1.9268,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.758,-1.89473,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.817,-1.85787,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.875,-1.821,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.933,-1.78413,0.194878,43.9663,0,0,0,2,12011.7,12011.7
203.992,-1.74727,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.05,-1.697,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.108,-1.6445,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.167,-1.592,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.225,-1.5395,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.283,-1.47953,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.342,-1.41397,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.4,-1.3484,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.458,-1.28283,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.517,-1.2156,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.575,-1.1442,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.633,-1.0728,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.692,-1.0014,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.75,-0.93,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.808,-0.8551,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.867,-0.7802,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.925,-0.7053,0.194878,43.9663,0,0,0,2,12011.7,12011.7
204.983,-0.6304,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.042,-0.551333,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.1,-0.4706,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.158,-0.389867,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.217,-0.309133,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.275,-0.229,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.333,-0.149667,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.392,-0.0703333,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.45,0.009,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.508,0.0898,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.567,0.1794,0.194878,43.9663,0,0,0,2,12011.7,12011.7
205.625,0.269,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.683,0.3586,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.742,0.4482,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.8,0.5356,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.858,0.622633,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.917,0.709667,0.269,44.4557,0,0,0,2,12011.7,12011.7
205.975,0.7967,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.033,0.8832,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.092,0.9693,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.15,1.0554,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.208,1.1415,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.267,1.22727,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.325,1.3122,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.383,1.39713,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.442,1.48207,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.5,1.567,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.558,1.64143,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.617,1.71587,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.675,1.7903,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.733,1.86473,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.792,1.934,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.85,2.0012,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.908,2.0684,0.269,44.4557,0,0,0,2,12011.7,12011.7
206.967,2.1356,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.025,2.2024,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.083,2.26867,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.142,2.33493,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.2,2.4012,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.258,2.46583,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.317,2.52067,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.375,2.5755,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.433,2.63033,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.492,2.68517,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.55,2.7294,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.608,2.77187,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.667,2.81433,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.725,2.8568,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.783,2.89087,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.842,2.91863,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.9,2.9464,0.269,44.4557,0,0,0,2,12011.7,12011.7
207.958,2.97417,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.017,3.00167,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.075,3.0285,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.133,3.05533,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.192,3.08217,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.25,3.109,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.308,3.12487,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.367,3.14073,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.425,3.1566,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.483,3.17247,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.542,3.182,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.6,3.189,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.658,3.196,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.717,3.203,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.775,3.2043,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.833,3.198,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.892,3.1917,0.269,44.4557,0,0,0,2,12011.7,12011.7
208.95,3.1854,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.008,3.1781,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.067,3.1648,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.125,3.1515,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.183,3.1382,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.242,3.1249,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.3,3.1038,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.358,3.0814,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.417,3.059,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.475,3.0366,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.533,3.01047,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.592,2.98153,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.65,2.9526,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.708,2.92367,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.767,2.89233,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.825,2.855,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.883,2.81767,0.269,44.4557,0,0,0,2,12011.7,12011.7
209.942,2.78033,0.269,44.4557,0,0,0,2,12011.7,12011.7
210,2.743,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.058,2.6961,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.117,2.6492,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.175,2.6023,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.233,2.5554,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.292,2.4985,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.35,2.4376,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.408,2.3767,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.467,2.3158,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.525,2.253,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.583,2.18767,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.642,2.12233,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.7,2.057,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.758,1.99173,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.817,1.92687,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.875,1.862,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.933,1.79713,0.269,44.4557,0,0,0,2,12011.7,12011.7
210.992,1.73227,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.05,1.6626,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.108,1.59213,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.167,1.52167,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.225,1.4512,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.283,1.383,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.342,1.3165,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.4,1.25,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.458,1.1835,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.517,1.116,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.575,1.046,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.633,0.976,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.692,0.906,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.75,0.836,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.808,0.769267,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.867,0.702533,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.925,0.6358,0.269,44.4557,0,0,0,2,12011.7,12011.7
211.983,0.569067,0.269,44.4557,0,0,0,2,12011.7,12011.7
212.042,0.504167,0.269,44.4557,0,0,0,2,12011.7,12011.7
212.1,0.44,0.269,44.4557,0,0,0,2,12011.7,12011.7
212.158,0.375833,0.269,44.4557,0,0,0,2,12011.7,12011.7
212.217,0.311667,0.269,44.4557,0,0,0,2,12011.7,12011.7
212.275,0.2486,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.333,0.187,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.392,0.1254,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.45,0.0638,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.508,0.00236667,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.567,-0.0580667,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.625,-0.1185,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.683,-0.178933,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.742,-0.239367,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.8,-0.2972,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.858,-0.3546,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.917,-0.412,0.2486,44.321,0,0,0,2,12011.7,12011.7
212.975,-0.4694,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.033,-0.526133,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.092,-0.582367,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.15,-0.6386,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.208,-0.694833,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.267,-0.750467,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.325,-0.8046,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.383,-0.858733,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.442,-0.912867,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.5,-0.967,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.558,-1.0174,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.617,-1.0678,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.675,-1.1182,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.733,-1.1686,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.792,-1.21683,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.85,-1.2642,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.908,-1.31157,0.2486,44.321,0,0,0,2,12011.7,12011.7
213.967,-1.35893,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.025,-1.4045,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.083,-1.44767,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.142,-1.49083,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.2,-1.534,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.258,-1.57653,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.317,-1.61527,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.375,-1.654,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.433,-1.69273,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.492,-1.73147,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.55,-1.764,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.608,-1.7955,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.667,-1.827,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.725,-1.8585,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.783,-1.88813,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.842,-1.91637,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.9,-1.9446,0.2486,44.321,0,0,0,2,12011.7,12011.7
214.958,-1.97283,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.017,-1.99973,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.075,-2.0233,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.133,-2.04687,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.192,-2.07043,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.25,-2.094,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.308,-2.10567,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.367,-2.11733,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.425,-2.129,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.483,-2.14067,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.542,-2.14667,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.6,-2.1504,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.658,-2.15413,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.717,-2.15787,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.775,-2.1576,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.833,-2.152,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.892,-2.1464,0.2486,44.321,0,0,0,2,12011.7,12011.7
215.95,-2.1408,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.008,-2.1339,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.067,-2.1192,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.125,-2.1045,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.183,-2.0898,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.242,-2.0751,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.3,-2.0558,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.358,-2.03573,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.417,-2.01567,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.475,-1.9956,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.533,-1.96753,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.592,-1.93347,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.65,-1.8994,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.708,-1.86533,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.767,-1.828,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.825,-1.7825,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.883,-1.737,0.2486,44.321,0,0,0,2,12011.7,12011.7
216.942,-1.6915,0.2486,44.321,0,0,0,2,12011.7,12011.7
217,-1.646,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.058,-1.59163,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.117,-1.53727,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.175,-1.4829,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.233,-1.42853,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.292,-1.36317,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.35,-1.2934,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.408,-1.22363,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.467,-1.15387,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.525,-1.0801,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.583,-1.001,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.642,-0.9219,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.7,-0.8428,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.758,-0.762833,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.817,-0.677667,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.875,-0.5925,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.933,-0.507333,0.2486,44.321,0,0,0,2,12011.7,12011.7
217.992,-0.422167,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.05,-0.3368,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.108,-0.2514,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.167,-0.166,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.225,-0.0806,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.283,0.0088,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.342,0.1012,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.4,0.1936,0.2486,44.321,0,0,0,2,12011.7,12011.7
218.458,0.286,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.517,0.3786,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.575,0.4717,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.633,0.5648,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.692,0.6579,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.75,0.751,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.808,0.838267,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.867,0.925533,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.925,1.0128,0.286,44.5679,0,0,0,2,12011.7,12011.7
218.983,1.10007,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.042,1.18317,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.1,1.2646,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.158,1.34603,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.217,1.42747,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.275,1.506,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.333,1.58067,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.392,1.65533,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.45,1.73,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.508,1.80367,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.567,1.87133,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.625,1.939,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.683,2.00667,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.742,2.07433,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.8,2.1348,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.858,2.19407,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.917,2.25333,0.286,44.5679,0,0,0,2,12011.7,12011.7
219.975,2.3126,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.033,2.36573,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.092,2.41427,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.15,2.4628,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.208,2.51133,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.267,2.55607,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.325,2.5913,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.383,2.62653,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.442,2.66177,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.5,2.697,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.558,2.72523,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.617,2.75347,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.675,2.7817,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.733,2.80993,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.792,2.833,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.85,2.854,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.908,2.875,0.286,44.5679,0,0,0,2,12011.7,12011.7
220.967,2.896,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.025,2.913,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.083,2.92467,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.142,2.93633,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.2,2.948,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.258,2.95873,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.317,2.96387,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.375,2.969,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.433,2.97413,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.492,2.97927,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.55,2.9756,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.608,2.97047,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.667,2.96533,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.725,2.9602,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.783,2.94693,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.842,2.92757,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.9,2.9082,0.286,44.5679,0,0,0,2,12011.7,12011.7
221.958,2.88883,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.017,2.868,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.075,2.8435,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.133,2.819,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.192,2.7945,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.25,2.77,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.308,2.7329,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.367,2.6958,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.425,2.6587,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.483,2.6216,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.542,2.58033,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.6,2.5374,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.658,2.49447,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.717,2.45153,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.775,2.4049,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.833,2.35333,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.892,2.30177,0.286,44.5679,0,0,0,2,12011.7,12011.7
222.95,2.2502,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.008,2.198,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.067,2.142,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.125,2.086,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.183,2.03,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.242,1.974,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.3,1.9128,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.358,1.85073,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.417,1.78867,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.475,1.7266,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.533,1.66213,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.592,1.59587,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.65,1.5296,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.708,1.46333,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.767,1.39813,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.825,1.3356,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.883,1.27307,0.286,44.5679,0,0,0,2,12011.7,12011.7
223.942,1.21053,0.286,44.5679,0,0,0,2,12011.7,12011.7
224,1.148,0.286,44.5679,0,0,0,2,12011.7,12011.7
224.058,1.08453,0.286,44.5679,0,0,0,2,12011.7,12011.7
224.117,1.02107,0.286,44.5679,0,0,0,2,12011.7,12011.7
